timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1556012006839;3264;Request_Route_12;200;OK;OTP Thread Group 1-3;text;true;;22340;362;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.44178076592579%2C13.3154296875&toPlace=52.511624283857785%2C13.325042724609375&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3264;0;3
1556012008692;1578;Request_Route_17;200;OK;OTP Thread Group 1-9;text;true;;36923;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.84840052378115%2C13.79058837890625&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;1576;0;4
1556012008524;1768;Request_Route_15;200;OK;OTP Thread Group 1-1;text;true;;34559;367;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.67721472156448%2C13.596954345703125&toPlace=52.515803012883595%2C13.401260375976562&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;1767;0;0
1556012007924;2405;Request_Route_16;200;OK;OTP Thread Group 1-12;text;true;;21122;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.59303784115741%2C13.338775634765625&toPlace=52.55047112887276%2C13.352508544921875&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2405;0;3
1556012007579;2771;Request_Route_16;200;OK;OTP Thread Group 1-5;text;true;;21122;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.59303784115741%2C13.338775634765625&toPlace=52.55047112887276%2C13.352508544921875&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2770;0;4
1556012007997;2757;Request_Route_1;200;OK;OTP Thread Group 1-15;text;true;;34213;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2755;0;4
1556012009167;1840;Request_Route_14;200;OK;OTP Thread Group 1-7;text;true;;40423;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.60805152239317%2C13.9361572265625&toPlace=52.54838346285351%2C13.340835571289062&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;1838;0;3
1556012008645;2367;Request_Route_5;200;OK;OTP Thread Group 1-11;text;true;;35300;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.41289089264018%2C13.76106262207031&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2365;0;4
1556012008504;2703;Request_Route_11;200;OK;OTP Thread Group 1-13;text;true;;22545;362;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.44178076592579%2C13.3154296875&toPlace=52.563190697297514%2C13.416774272918701&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2702;0;3
1556012009455;2032;Request_Route_15;200;OK;OTP Thread Group 1-4;text;true;;34560;367;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.67721472156448%2C13.596954345703125&toPlace=52.515803012883595%2C13.401260375976562&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2030;0;0
1556012009762;1816;Request_Route_18;200;OK;OTP Thread Group 1-10;text;true;;52973;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.92711883428343%2C12.812805175781248&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;1813;0;0
1556012009137;2478;Request_Route_16;200;OK;OTP Thread Group 1-14;text;true;;21122;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.59303784115741%2C13.338775634765625&toPlace=52.55047112887276%2C13.352508544921875&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2478;0;3
1556012009650;2113;Request_Route_4;200;OK;OTP Thread Group 1-8;text;true;;33409;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2111;0;3
1556012009045;2740;Request_Route_12;200;OK;OTP Thread Group 1-2;text;true;;22340;362;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.44178076592579%2C13.3154296875&toPlace=52.511624283857785%2C13.325042724609375&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2739;0;4
1556012010330;1617;Request_Route_17;200;OK;OTP Thread Group 1-12;text;true;;36923;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.84840052378115%2C13.79058837890625&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;1616;0;3
1556012010270;1956;Request_Route_18;200;OK;OTP Thread Group 1-9;text;true;;52973;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.92711883428343%2C12.812805175781248&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;1954;0;0
1556012009458;2801;Request_Route_16;200;OK;OTP Thread Group 1-6;text;true;;21123;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.59303784115741%2C13.338775634765625&toPlace=52.55047112887276%2C13.352508544921875&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2800;0;3
1556012010350;2019;Request_Route_17;200;OK;OTP Thread Group 1-5;text;true;;36923;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.84840052378115%2C13.79058837890625&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2017;0;3
1556012011007;1602;Request_Route_15;200;OK;OTP Thread Group 1-7;text;true;;34558;367;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.67721472156448%2C13.596954345703125&toPlace=52.515803012883595%2C13.401260375976562&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;1601;0;0
1556012010176;2803;Request_Route_13;200;OK;OTP Thread Group 1-3;text;true;;27048;367;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.480271148513935%2C13.699264526367188&toPlace=52.55130616747367%2C13.333969116210938&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2802;0;4
1556012010293;2766;Request_Route_16;200;OK;OTP Thread Group 1-1;text;true;;21122;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.59303784115741%2C13.338775634765625&toPlace=52.55047112887276%2C13.352508544921875&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2765;0;3
1556012011616;1504;Request_Route_17;200;OK;OTP Thread Group 1-14;text;true;;36923;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.84840052378115%2C13.79058837890625&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;1503;0;3
1556012011487;2000;Request_Route_16;200;OK;OTP Thread Group 1-4;text;true;;21122;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.59303784115741%2C13.338775634765625&toPlace=52.55047112887276%2C13.352508544921875&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2000;0;3
1556012011012;2527;Request_Route_6;200;OK;OTP Thread Group 1-11;text;true;;44620;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.41289089264018%2C13.76106262207031&toPlace=52.43633919389028%2C13.374481201171875&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2525;0;3
1556012012259;1678;Request_Route_17;200;OK;OTP Thread Group 1-6;text;true;;36924;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.84840052378115%2C13.79058837890625&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;1677;0;4
1556012011763;2220;Request_Route_5;200;OK;OTP Thread Group 1-8;text;true;;35300;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.41289089264018%2C13.76106262207031&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2219;0;3
1556012011207;2980;Request_Route_12;200;OK;OTP Thread Group 1-13;text;true;;22340;362;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.44178076592579%2C13.3154296875&toPlace=52.511624283857785%2C13.325042724609375&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2979;0;4
1556012011948;2282;Request_Route_18;200;OK;OTP Thread Group 1-12;text;true;;52973;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.92711883428343%2C12.812805175781248&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2279;0;0
1556012011785;2865;Request_Route_13;200;OK;OTP Thread Group 1-2;text;true;;27046;367;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.480271148513935%2C13.699264526367188&toPlace=52.55130616747367%2C13.333969116210938&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2864;0;4
1556012013059;1780;Request_Route_17;200;OK;OTP Thread Group 1-1;text;true;;36923;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.84840052378115%2C13.79058837890625&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;1778;0;4
1556012012369;2573;Request_Route_18;200;OK;OTP Thread Group 1-5;text;true;;52973;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.92711883428343%2C12.812805175781248&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2571;0;3
1556012012979;1985;Request_Route_14;200;OK;OTP Thread Group 1-3;text;true;;40423;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.60805152239317%2C13.9361572265625&toPlace=52.54838346285351%2C13.340835571289062&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;1983;0;4
1556012013488;1806;Request_Route_17;200;OK;OTP Thread Group 1-4;text;true;;36924;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.84840052378115%2C13.79058837890625&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;1663;0;3
1556012013121;2275;Request_Route_18;200;OK;OTP Thread Group 1-14;text;true;;52973;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.92711883428343%2C12.812805175781248&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2270;0;0
1556012012610;3007;Request_Route_16;200;OK;OTP Thread Group 1-7;text;true;;14385;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.59303784115741%2C13.338775634765625&toPlace=52.55047112887276%2C13.352508544921875&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3007;0;3
1556012013938;2473;Request_Route_18;200;OK;OTP Thread Group 1-6;text;true;;52973;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.92711883428343%2C12.812805175781248&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2470;0;0
1556012014650;1794;Request_Route_14;200;OK;OTP Thread Group 1-2;text;true;;40424;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.60805152239317%2C13.9361572265625&toPlace=52.54838346285351%2C13.340835571289062&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;1790;0;3
1556012010754;5917;Request_Route_2;200;OK;OTP Thread Group 1-15;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;5917;0;3
1556012013539;3174;Request_Route_7;200;OK;OTP Thread Group 1-11;text;true;;23956;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.35505433067742%2C13.258438110351562&toPlace=52.43633919389028%2C13.374481201171875&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3173;0;4
1556012013984;2980;Request_Route_6;200;OK;OTP Thread Group 1-8;text;true;;44621;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.41289089264018%2C13.76106262207031&toPlace=52.43633919389028%2C13.374481201171875&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2830;0;5
1556012014839;2316;Request_Route_18;200;OK;OTP Thread Group 1-1;text;true;;52973;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.92711883428343%2C12.812805175781248&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2313;0;0
1556012011578;5619;Request_Route_19;200;OK;OTP Thread Group 1-10;text;true;;887;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.698025582148965%2C13.075103759765625&toPlace=52.4350833510599%2C14.357757568359373&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;5619;0;3
1556012014187;3458;Request_Route_13;200;OK;OTP Thread Group 1-13;text;true;;27048;367;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.480271148513935%2C13.699264526367188&toPlace=52.55130616747367%2C13.333969116210938&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3304;0;3
1556012014964;2721;Request_Route_15;200;OK;OTP Thread Group 1-3;text;true;;34560;367;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.67721472156448%2C13.596954345703125&toPlace=52.515803012883595%2C13.401260375976562&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2720;0;0
1556012015617;2225;Request_Route_17;200;OK;OTP Thread Group 1-7;text;true;;36923;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.84840052378115%2C13.79058837890625&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2223;0;4
1556012012226;5892;Request_Route_19;200;OK;OTP Thread Group 1-9;text;true;;887;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.698025582148965%2C13.075103759765625&toPlace=52.4350833510599%2C14.357757568359373&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;5892;0;4
1556012015294;2830;Request_Route_18;200;OK;OTP Thread Group 1-4;text;true;;52974;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.92711883428343%2C12.812805175781248&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2828;0;0
1556012016444;2001;Request_Route_15;200;OK;OTP Thread Group 1-2;text;true;;34560;367;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.67721472156448%2C13.596954345703125&toPlace=52.515803012883595%2C13.401260375976562&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2000;0;0
1556012016671;2704;Request_Route_3;200;OK;OTP Thread Group 1-15;text;true;;35902;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2703;0;3
1556012017645;2078;Request_Route_14;200;OK;OTP Thread Group 1-13;text;true;;40425;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.60805152239317%2C13.9361572265625&toPlace=52.54838346285351%2C13.340835571289062&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2045;0;3
1556012014230;6112;Request_Route_19;200;OK;OTP Thread Group 1-12;text;true;;887;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.698025582148965%2C13.075103759765625&toPlace=52.4350833510599%2C14.357757568359373&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;6112;0;4
1556012016964;3514;Request_Route_7;200;OK;OTP Thread Group 1-8;text;true;;23959;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.35505433067742%2C13.258438110351562&toPlace=52.43633919389028%2C13.374481201171875&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3513;0;4
1556012016713;3792;Request_Route_8;200;OK;OTP Thread Group 1-11;text;true;;24111;367;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.35505433067742%2C13.258438110351562&toPlace=52.414984998054834%2C13.287277221679688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3791;0;4
1556012017197;4342;Request_Route_20;200;OK;OTP Thread Group 1-10;text;true;;26732;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.234405517578125&toPlace=52.52207036136366%2C13.555755615234375&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4341;0;3
1556012017685;3862;Request_Route_16;200;OK;OTP Thread Group 1-3;text;true;;14385;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.59303784115741%2C13.338775634765625&toPlace=52.55047112887276%2C13.352508544921875&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3862;0;3
1556012014942;6611;Request_Route_19;200;OK;OTP Thread Group 1-5;text;true;;887;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.698025582148965%2C13.075103759765625&toPlace=52.4350833510599%2C14.357757568359373&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;6611;0;4
1556012017841;3768;Request_Route_18;200;OK;OTP Thread Group 1-7;text;true;;52973;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.92711883428343%2C12.812805175781248&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3766;0;4
1556012015396;6333;Request_Route_19;200;OK;OTP Thread Group 1-14;text;true;;886;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.698025582148965%2C13.075103759765625&toPlace=52.4350833510599%2C14.357757568359373&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;6333;0;4
1556012016411;5802;Request_Route_19;200;OK;OTP Thread Group 1-6;text;true;;887;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.698025582148965%2C13.075103759765625&toPlace=52.4350833510599%2C14.357757568359373&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;5802;0;3
1556012018444;4151;Request_Route_16;200;OK;OTP Thread Group 1-2;text;true;;14387;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.59303784115741%2C13.338775634765625&toPlace=52.55047112887276%2C13.352508544921875&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4151;0;4
1556012019375;3633;Request_Route_4;200;OK;OTP Thread Group 1-15;text;true;;33409;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3631;0;3
1556012017155;6127;Request_Route_19;200;OK;OTP Thread Group 1-1;text;true;;887;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.698025582148965%2C13.075103759765625&toPlace=52.4350833510599%2C14.357757568359373&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;6127;0;4
1556012019723;3595;Request_Route_15;200;OK;OTP Thread Group 1-13;text;true;;34560;367;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.67721472156448%2C13.596954345703125&toPlace=52.515803012883595%2C13.401260375976562&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3593;0;4
1556012021547;1802;Request_Route_17;200;OK;OTP Thread Group 1-3;text;true;;36923;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.84840052378115%2C13.79058837890625&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;1800;0;4
1556012020504;2872;Request_Route_9;200;OK;OTP Thread Group 1-11;text;true;;52597;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.43047828780893%2C13.092269897460938&toPlace=52.43633919389028%2C13.487091064453123&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2870;0;4
1556012018117;5261;Request_Route_20;200;OK;OTP Thread Group 1-9;text;true;;26732;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.234405517578125&toPlace=52.52207036136366%2C13.555755615234375&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;5260;0;4
1556012020477;3357;Request_Route_8;200;OK;OTP Thread Group 1-8;text;true;;24110;367;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.35505433067742%2C13.258438110351562&toPlace=52.414984998054834%2C13.287277221679688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3356;0;5
1556012022596;1573;Request_Route_17;200;OK;OTP Thread Group 1-2;text;true;;36923;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.84840052378115%2C13.79058837890625&toPlace=52.50368360390624%2C13.554382324218748&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;1572;0;4
1556012020342;4391;Request_Route_20;200;OK;OTP Thread Group 1-12;text;true;;26731;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.234405517578125&toPlace=52.52207036136366%2C13.555755615234375&time=10%3A54am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4390;0;4
